Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Taux_Defaut,Heures_Fonctionnement,Heures_Arret
2023-10-02 06:54:00,M-002,Ligne_A,57.89,5.31,369,11.0,2.9810298102981028,8.0,0.0
2023-10-02 07:46:00,M-002,Ligne_A,71.34,3.56,231,3.0,1.2987012987012987,8.0,0.0
2023-10-02 08:49:00,M-002,Ligne_A,76.32,5.81,470,11.0,2.3404255319148937,8.0,0.0
2023-10-02 09:11:00,M-004,Ligne_B,88.3,5.38,536,7.0,1.3059701492537312,8.0,0.0
2023-10-02 10:29:00,M-002,Ligne_A,65.82,4.46,181,6.0,3.314917127071823,6.62,1.38
2023-10-02 11:21:00,M-003,Ligne_B,88.62,3.96,383,11.0,2.8720626631853787,8.0,0.0
2023-10-02 11:56:00,M-001,Ligne_A,72.01,3.96,601,26.0,4.326123128119801,8.0,0.0
2023-10-02 13:30:00,M-003,Ligne_B,74.19,5.27,636,30.0,4.716981132075472,8.0,0.0
2023-10-02 13:36:00,M-003,Ligne_B,89.98,5.65,346,11.0,3.1791907514450863,8.0,0.0
2023-10-02 18:02:00,M-005,Ligne_C,91.92,4.55,303,14.0,4.62046204620462,8.0,0.0
2023-10-02 19:40:00,M-004,Ligne_B,86.09,4.24,826,35.0,4.23728813559322,7.7,0.3
2023-10-02 22:11:00,M-004,Ligne_B,78.3,4.22,467,10.0,2.141327623126338,8.0,0.0
2023-10-02 23:53:00,M-001,Ligne_A,79.75,3.33,475,22.0,4.631578947368421,8.0,0.0
2023-10-03 00:46:00,M-003,Ligne_B,101.67,4.68,598,112.0,18.729096989966553,8.0,0.0
2023-10-03 00:57:00,M-003,Ligne_B,73.75,4.71,502,19.0,3.7848605577689245,8.0,0.0
2023-10-03 04:24:00,M-003,Ligne_B,81.98,3.43,317,12.0,3.7854889589905363,8.0,0.0
2023-10-03 04:35:00,M-005,Ligne_C,75.96,4.11,513,23.0,4.483430799220272,8.0,0.0
2023-10-03 05:10:00,M-002,Ligne_A,67.18,5.0,271,5.0,1.8450184501845017,8.0,0.0
2023-10-03 05:25:00,M-004,Ligne_B,86.26,4.13,516,25.0,4.844961240310078,8.0,0.0
2023-10-03 06:16:00,M-002,Ligne_A,68.98,5.07,59,2.0,3.389830508474576,8.0,0.0
2023-10-03 07:49:00,M-003,Ligne_B,94.35,3.6,642,17.0,2.64797507788162,8.0,0.0
2023-10-03 08:47:00,M-002,Ligne_A,72.67,4.43,504,18.0,3.571428571428571,8.0,0.0
2023-10-03 08:59:00,M-005,Ligne_C,92.61,3.91,516,17.0,3.2945736434108532,7.99,0.01
2023-10-03 09:10:00,M-002,Ligne_A,72.45,4.34,553,11.0,1.9891500904159132,8.0,0.0
2023-10-03 12:33:00,M-004,Ligne_B,83.89,5.31,279,11.0,3.942652329749104,8.0,0.0
2023-10-03 12:47:00,M-002,Ligne_A,75.19,4.5,533,0.0,0.0,8.0,0.0
2023-10-03 14:20:00,M-003,Ligne_B,83.75,4.89,643,10.0,1.5552099533437014,6.75,1.25
2023-10-03 15:15:00,M-002,Ligne_A,65.95,3.86,503,21.0,4.174950298210735,8.0,0.0
2023-10-03 16:13:00,M-001,Ligne_A,62.34,4.63,326,12.0,3.6809815950920246,8.0,0.0
2023-10-03 17:05:00,M-004,Ligne_B,89.38,5.43,355,13.0,3.6619718309859155,8.0,0.0
2023-10-03 17:31:00,M-005,Ligne_C,84.8,4.5,444,68.0,15.315315315315313,8.0,0.0
2023-10-03 18:16:00,M-004,Ligne_B,88.18,5.87,344,7.0,2.0348837209302326,8.0,0.0
2023-10-03 21:46:00,M-005,Ligne_C,90.43,4.12,485,5.0,1.0309278350515463,8.0,0.0
2023-10-04 01:22:00,M-001,Ligne_A,74.25,3.36,772,29.0,3.756476683937824,8.0,0.0
2023-10-04 01:32:00,M-002,Ligne_A,75.71,3.7,438,5.0,1.141552511415525,8.0,0.0
2023-10-04 03:18:00,M-003,Ligne_B,92.77,4.9,607,22.0,3.6243822075782535,8.0,0.0
2023-10-04 04:41:00,M-003,Ligne_B,89.0,3.78,639,31.0,4.851330203442879,8.0,0.0
2023-10-04 04:46:00,M-003,Ligne_B,81.26,4.03,553,27.0,4.882459312839059,8.0,0.0
2023-10-04 05:37:00,M-004,Ligne_B,101.03,4.75,520,55.0,10.576923076923077,7.04,0.96
2023-10-04 08:35:00,M-005,Ligne_C,90.58,4.51,687,20.0,2.911208151382824,8.0,0.0
2023-10-04 08:42:00,M-002,Ligne_A,65.28,4.46,851,41.0,4.81786133960047,8.0,0.0
2023-10-04 08:51:00,M-004,Ligne_B,77.45,5.17,460,11.0,2.391304347826087,8.0,0.0
2023-10-04 10:01:00,M-005,Ligne_C,88.68,3.71,368,17.0,4.619565217391304,7.18,0.82
2023-10-04 10:12:00,M-005,Ligne_C,87.76,4.08,528,19.0,3.5984848484848486,8.0,0.0
2023-10-04 10:24:00,M-004,Ligne_B,93.97,6.04,489,5.0,1.0224948875255624,8.0,0.0
2023-10-04 17:51:00,M-002,Ligne_A,64.12,4.38,419,11.0,2.6252983293556085,8.0,0.0
2023-10-04 20:19:00,M-003,Ligne_B,91.56,5.67,442,12.0,2.7149321266968327,7.22,0.78
2023-10-04 23:18:00,M-004,Ligne_B,89.51,4.56,562,14.0,2.491103202846975,8.0,0.0
2023-10-04 23:44:00,M-003,Ligne_B,77.94,4.0,358,12.0,3.35195530726257,8.0,0.0
2023-10-04 23:56:00,M-005,Ligne_C,79.72,4.8,475,18.0,3.7894736842105265,8.0,0.0
2023-10-05 01:22:00,M-005,Ligne_C,88.2,3.28,519,22.0,4.238921001926782,8.0,0.0
2023-10-05 01:54:00,M-002,Ligne_A,68.03,5.46,270,10.0,3.7037037037037033,8.0,0.0
2023-10-05 03:04:00,M-001,Ligne_A,72.8,5.18,428,8.0,1.8691588785046727,7.99,0.01
2023-10-05 04:09:00,M-004,Ligne_B,79.3,4.53,283,11.0,3.8869257950530036,8.0,0.0
2023-10-05 11:59:00,M-005,Ligne_C,85.28,5.14,349,11.0,3.151862464183381,8.0,0.0
2023-10-05 13:33:00,M-003,Ligne_B,87.56,4.92,710,34.0,4.788732394366197,8.0,0.0
2023-10-05 13:48:00,M-005,Ligne_C,80.61,4.53,436,8.0,1.834862385321101,7.59,0.41
2023-10-05 14:26:00,M-003,Ligne_B,102.16,3.63,582,97.0,16.666666666666664,8.0,0.0
2023-10-05 14:26:00,M-004,Ligne_B,85.43,3.99,221,6.0,2.7149321266968327,7.84,0.16
2023-10-05 16:06:00,M-005,Ligne_C,94.59,3.16,777,18.0,2.3166023166023164,8.0,0.0
2023-10-05 20:03:00,M-003,Ligne_B,92.61,5.26,264,4.0,1.5151515151515151,7.85,0.15
2023-10-06 05:27:00,M-003,Ligne_B,90.24,3.52,485,22.0,4.536082474226804,7.22,0.78
2023-10-06 06:31:00,M-003,Ligne_B,80.2,4.88,467,10.0,2.141327623126338,8.0,0.0
2023-10-06 08:00:00,M-002,Ligne_A,69.5,5.37,684,12.0,1.7543859649122806,8.0,0.0
2023-10-06 13:16:00,M-005,Ligne_C,93.39,4.39,287,13.0,4.529616724738676,8.0,0.0
2023-10-06 13:34:00,M-003,Ligne_B,84.76,3.94,711,8.0,1.1251758087201125,8.0,0.0
2023-10-06 15:11:00,M-004,Ligne_B,92.28,5.88,248,3.0,1.2096774193548387,8.0,0.0
2023-10-06 15:16:00,M-002,Ligne_A,71.93,3.81,313,9.0,2.8753993610223643,6.78,1.22
2023-10-06 15:22:00,M-003,Ligne_B,85.56,4.3,330,13.0,3.939393939393939,8.0,0.0
2023-10-06 17:25:00,M-005,Ligne_C,90.79,3.35,283,8.0,2.8268551236749118,8.0,0.0
2023-10-06 17:30:00,M-002,Ligne_A,67.59,4.9,567,24.0,4.232804232804233,8.0,0.0
2023-10-06 19:50:00,M-005,Ligne_C,92.76,4.01,603,28.0,4.643449419568822,8.0,0.0
2023-10-06 22:19:00,M-004,Ligne_B,79.18,4.47,457,16.0,3.50109409190372,8.0,0.0
2023-10-07 02:37:00,M-002,Ligne_A,65.59,4.94,511,8.0,1.5655577299412915,7.99,0.01
2023-10-07 05:38:00,M-003,Ligne_B,87.29,4.68,336,11.0,3.273809523809524,8.0,0.0
2023-10-07 05:43:00,M-005,Ligne_C,78.63,5.78,639,30.0,4.694835680751173,8.0,0.0
2023-10-07 06:27:00,M-003,Ligne_B,77.66,5.4,674,12.0,1.7804154302670623,8.0,0.0
2023-10-07 06:30:00,M-002,Ligne_A,82.15,5.59,524,8.0,1.5267175572519083,7.51,0.49
2023-10-07 07:09:00,M-003,Ligne_B,83.03,4.12,205,3.0,1.4634146341463417,8.0,0.0
2023-10-07 09:40:00,M-005,Ligne_C,86.71,5.33,515,7.0,1.3592233009708738,7.91,0.09
2023-10-07 15:11:00,M-004,Ligne_B,89.44,4.57,471,12.0,2.547770700636943,8.0,0.0
2023-10-07 16:21:00,M-004,Ligne_B,79.1,4.12,347,5.0,1.440922190201729,8.0,0.0
2023-10-07 18:23:00,M-003,Ligne_B,77.3,4.25,500,11.0,2.1999999999999997,6.64,1.36
2023-10-07 19:21:00,M-002,Ligne_A,64.85,3.38,889,37.0,4.161979752530934,8.0,0.0
2023-10-07 19:57:00,M-005,Ligne_C,77.09,4.72,465,18.0,3.870967741935484,7.36,0.64
2023-10-07 21:11:00,M-004,Ligne_B,92.27,4.71,293,3.0,1.023890784982935,8.0,0.0
2023-10-08 05:30:00,M-003,Ligne_B,85.15,5.35,644,10.0,1.5527950310559007,8.0,0.0
2023-10-08 08:15:00,M-003,Ligne_B,84.47,4.19,750,31.0,4.133333333333333,8.0,0.0
2023-10-08 08:39:00,M-001,Ligne_A,73.36,3.79,537,20.0,3.7243947858473,8.0,0.0
2023-10-08 12:06:00,M-004,Ligne_B,82.27,5.09,593,22.0,3.709949409780776,8.0,0.0
2023-10-08 14:29:00,M-003,Ligne_B,88.12,3.64,478,6.0,1.2552301255230125,8.0,0.0
2023-10-08 14:57:00,M-005,Ligne_C,84.8,6.07,537,22.0,4.0968342644320295,8.0,0.0
2023-10-08 15:58:00,M-004,Ligne_B,82.08,3.81,597,22.0,3.6850921273031827,8.0,0.0
2023-10-08 16:12:00,M-004,Ligne_B,93.0,4.22,497,23.0,4.627766599597585,8.0,0.0
2023-10-08 23:20:00,M-003,Ligne_B,69.54,4.17,441,18.0,4.081632653061225,8.0,0.0
2023-10-08 23:21:00,M-003,Ligne_B,73.65,4.7,462,9.0,1.948051948051948,8.0,0.0
2023-10-09 00:46:00,M-001,Ligne_A,66.36,4.83,501,7.0,1.3972055888223553,8.0,0.0
2023-10-09 01:00:00,M-003,Ligne_B,89.34,4.35,459,17.0,3.7037037037037033,8.0,0.0
2023-10-09 01:29:00,M-003,Ligne_B,91.67,4.7,426,20.0,4.694835680751173,8.0,0.0
2023-10-09 02:18:00,M-005,Ligne_C,84.09,7.07,573,19.0,3.315881326352531,8.0,0.0
2023-10-09 02:22:00,M-001,Ligne_A,64.29,4.4,506,16.0,3.1620553359683794,8.0,0.0
2023-10-09 03:03:00,M-004,Ligne_B,75.72,4.84,398,15.0,3.7688442211055273,8.0,0.0
2023-10-09 04:07:00,M-005,Ligne_C,78.84,5.37,550,12.0,2.181818181818182,6.78,1.22
2023-10-09 04:59:00,M-001,Ligne_A,66.85,5.67,462,22.0,4.761904761904762,8.0,0.0
2023-10-09 07:06:00,M-001,Ligne_A,67.95,3.62,316,5.0,1.5822784810126582,8.0,0.0
2023-10-09 08:16:00,M-005,Ligne_C,80.67,5.18,367,10.0,2.7247956403269753,8.0,0.0
2023-10-09 08:46:00,M-001,Ligne_A,61.22,4.59,105,4.0,3.8095238095238098,8.0,0.0
2023-10-09 10:22:00,M-004,Ligne_B,88.51,4.93,508,7.0,1.3779527559055118,7.93,0.07
2023-10-09 14:41:00,M-001,Ligne_A,69.63,5.34,521,25.0,4.798464491362764,7.53,0.47
2023-10-09 15:03:00,M-003,Ligne_B,94.79,5.0,407,16.0,3.9312039312039313,8.0,0.0
2023-10-09 16:07:00,M-003,Ligne_B,81.52,3.79,443,10.0,2.2573363431151243,8.0,0.0
2023-10-09 17:18:00,M-005,Ligne_C,87.24,4.42,544,26.0,4.779411764705882,8.0,0.0
2023-10-10 02:10:00,M-003,Ligne_B,98.23,4.52,639,29.0,4.538341158059469,8.0,0.0
2023-10-10 03:19:00,M-001,Ligne_A,62.96,4.1,606,18.0,2.9702970297029703,8.0,0.0
2023-10-10 04:39:00,M-005,Ligne_C,76.8,5.53,664,7.0,1.0542168674698795,8.0,0.0
2023-10-10 05:21:00,M-003,Ligne_B,85.34,3.97,574,18.0,3.1358885017421603,7.56,0.44
2023-10-10 06:37:00,M-003,Ligne_B,76.89,5.29,291,12.0,4.123711340206185,8.0,0.0
2023-10-10 09:55:00,M-001,Ligne_A,63.25,4.7,564,10.0,1.773049645390071,8.0,0.0
2023-10-10 11:22:00,M-005,Ligne_C,86.24,3.98,432,17.0,3.935185185185185,8.0,0.0
2023-10-10 12:19:00,M-003,Ligne_B,80.43,4.39,523,12.0,2.294455066921606,8.0,0.0
2023-10-10 13:05:00,M-003,Ligne_B,85.15,3.47,355,39.0,10.985915492957748,8.0,0.0
2023-10-10 14:24:00,M-003,Ligne_B,95.58,4.71,320,9.0,2.8125,8.0,0.0
2023-10-10 14:46:00,M-004,Ligne_B,92.12,4.58,380,13.0,3.421052631578948,7.88,0.12
2023-10-10 15:03:00,M-004,Ligne_B,90.37,5.53,457,14.0,3.063457330415755,8.0,0.0
2023-10-10 15:08:00,M-002,Ligne_A,70.86,2.78,649,61.0,9.399075500770417,8.0,0.0
2023-10-10 17:24:00,M-005,Ligne_C,74.48,4.59,549,23.0,4.189435336976321,7.92,0.08
2023-10-10 20:18:00,M-003,Ligne_B,87.29,4.88,610,19.0,3.114754098360656,8.0,0.0
2023-10-10 22:27:00,M-004,Ligne_B,81.8,4.71,223,10.0,4.484304932735426,8.0,0.0
2023-10-10 22:48:00,M-001,Ligne_A,71.26,4.85,600,28.0,4.666666666666667,8.0,0.0
2023-10-10 23:55:00,M-005,Ligne_C,90.11,4.28,676,26.0,3.8461538461538463,8.0,0.0
2023-10-11 02:38:00,M-001,Ligne_A,65.58,4.59,344,14.0,4.069767441860465,8.0,0.0
2023-10-11 03:23:00,M-005,Ligne_C,84.5,3.35,333,13.0,3.903903903903904,8.0,0.0
2023-10-11 04:12:00,M-004,Ligne_B,87.46,3.72,398,12.0,3.015075376884422,8.0,0.0
2023-10-11 05:04:00,M-004,Ligne_B,90.33,4.37,493,12.0,2.434077079107505,7.8,0.2
2023-10-11 06:07:00,M-004,Ligne_B,92.31,4.76,245,10.0,4.081632653061225,8.0,0.0
2023-10-11 07:37:00,M-001,Ligne_A,65.17,4.03,385,14.0,3.6363636363636362,8.0,0.0
2023-10-11 09:46:00,M-001,Ligne_A,69.78,3.94,1033,22.0,2.1297192642787994,6.82,1.18
2023-10-11 09:59:00,M-002,Ligne_A,74.49,4.27,422,18.0,4.265402843601896,8.0,0.0
2023-10-11 13:53:00,M-001,Ligne_A,71.5,4.78,360,13.0,3.6111111111111107,8.0,0.0
2023-10-11 15:02:00,M-002,Ligne_A,74.28,5.27,677,22.0,3.2496307237813884,8.0,0.0
2023-10-11 16:35:00,M-001,Ligne_A,73.55,4.8,467,5.0,1.070663811563169,8.0,0.0
2023-10-11 17:09:00,M-003,Ligne_B,94.64,3.86,441,5.0,1.1337868480725624,8.0,0.0
2023-10-11 18:23:00,M-004,Ligne_B,84.58,4.74,514,16.0,3.11284046692607,8.0,0.0
2023-10-11 20:13:00,M-002,Ligne_A,59.95,4.56,442,7.0,1.583710407239819,8.0,0.0
2023-10-11 21:34:00,M-004,Ligne_B,73.05,4.7,430,19.0,4.4186046511627906,6.62,1.38
2023-10-11 23:59:00,M-001,Ligne_A,67.3,4.61,424,15.0,3.5377358490566038,8.0,0.0
2023-10-12 03:09:00,M-004,Ligne_B,87.17,5.08,634,30.0,4.73186119873817,7.33,0.67
2023-10-12 03:52:00,M-003,Ligne_B,77.4,5.2,457,6.0,1.312910284463895,8.0,0.0
2023-10-12 06:26:00,M-001,Ligne_A,73.06,4.08,609,27.0,4.433497536945813,8.0,0.0
2023-10-12 08:08:00,M-005,Ligne_C,92.56,5.5,417,18.0,4.316546762589928,7.91,0.09
2023-10-12 08:56:00,M-002,Ligne_A,69.16,5.55,249,7.0,2.8112449799196786,8.0,0.0
2023-10-12 10:31:00,M-005,Ligne_C,82.29,4.24,471,15.0,3.1847133757961785,8.0,0.0
2023-10-12 11:07:00,M-001,Ligne_A,69.91999999999999,4.64,388,17.0,4.381443298969072,8.0,0.0
2023-10-12 12:35:00,M-001,Ligne_A,64.44,4.22,417,11.0,2.6378896882494005,8.0,0.0
2023-10-12 12:53:00,M-001,Ligne_A,69.91999999999999,4.96,621,102.0,16.425120772946862,8.0,0.0
2023-10-12 14:45:00,M-004,Ligne_B,88.33,5.13,527,0.0,0.0,8.0,0.0
2023-10-12 17:50:00,M-002,Ligne_A,76.6,2.91,624,67.0,10.737179487179487,8.0,0.0
2023-10-12 21:45:00,M-001,Ligne_A,61.43,4.13,445,19.0,4.269662921348314,8.0,0.0
2023-10-13 00:23:00,M-004,Ligne_B,79.61,5.62,399,6.0,1.5037593984962405,8.0,0.0
2023-10-13 00:44:00,M-004,Ligne_B,78.24,4.35,548,18.0,3.2846715328467155,8.0,0.0
2023-10-13 01:01:00,M-001,Ligne_A,65.02,4.39,277,12.0,4.332129963898916,8.0,0.0
2023-10-13 05:18:00,M-002,Ligne_A,67.71,4.62,508,14.0,2.7559055118110236,8.0,0.0
2023-10-13 07:43:00,M-004,Ligne_B,86.7,5.96,237,3.0,1.2658227848101267,8.0,0.0
2023-10-13 07:45:00,M-002,Ligne_A,70.93,5.01,538,8.0,1.486988847583643,8.0,0.0
2023-10-13 08:57:00,M-004,Ligne_B,75.89,4.51,494,17.0,3.4412955465587043,8.0,0.0
2023-10-13 11:05:00,M-001,Ligne_A,63.71,4.77,410,14.0,3.414634146341464,8.0,0.0
2023-10-13 13:38:00,M-003,Ligne_B,85.97,6.09,603,27.0,4.477611940298507,7.05,0.95
2023-10-13 13:47:00,M-001,Ligne_A,72.01,5.02,494,21.0,4.251012145748987,8.0,0.0
2023-10-13 15:11:00,M-005,Ligne_C,93.76,3.79,257,9.0,3.501945525291829,8.0,0.0
2023-10-13 17:00:00,M-004,Ligne_B,87.36,4.83,338,4.0,1.183431952662722,8.0,0.0
2023-10-13 18:44:00,M-002,Ligne_A,63.16,4.49,447,6.0,1.342281879194631,8.0,0.0
2023-10-13 19:03:00,M-005,Ligne_C,87.93,4.2,789,13.0,1.6476552598225602,8.0,0.0
2023-10-13 20:39:00,M-004,Ligne_B,92.18,4.64,523,16.0,3.0592734225621414,8.0,0.0
2023-10-13 23:56:00,M-001,Ligne_A,74.6,5.23,454,5.0,1.1013215859030838,8.0,0.0
2023-10-14 00:49:00,M-002,Ligne_A,67.39,4.24,570,27.0,4.736842105263158,8.0,0.0
2023-10-14 01:27:00,M-002,Ligne_A,62.86,4.92,272,13.0,4.779411764705882,8.0,0.0
2023-10-14 01:37:00,M-002,Ligne_A,69.92,4.53,509,6.0,1.1787819253438114,8.0,0.0
2023-10-14 02:12:00,M-001,Ligne_A,75.83,5.58,605,8.0,1.322314049586777,8.0,0.0
2023-10-14 04:51:00,M-004,Ligne_B,79.65,4.27,499,24.0,4.809619238476954,8.0,0.0
2023-10-14 05:43:00,M-004,Ligne_B,80.42,4.89,353,14.0,3.9660056657223794,7.97,0.03
2023-10-14 06:30:00,M-005,Ligne_C,81.82,3.64,598,14.0,2.341137123745819,8.0,0.0
2023-10-14 07:36:00,M-004,Ligne_B,101.98,4.08,593,96.0,16.188870151770658,8.0,0.0
2023-10-14 11:57:00,M-003,Ligne_B,98.58,4.45,375,15.0,4.0,8.0,0.0
2023-10-14 13:27:00,M-001,Ligne_A,70.75,4.25,577,6.0,1.0398613518197575,8.0,0.0
2023-10-14 13:29:00,M-004,Ligne_B,92.23,4.09,343,6.0,1.749271137026239,8.0,0.0
2023-10-14 13:39:00,M-005,Ligne_C,85.71,4.75,561,22.0,3.9215686274509802,8.0,0.0
2023-10-14 18:22:00,M-001,Ligne_A,69.04,3.84,280,5.0,1.7857142857142856,6.23,1.77
2023-10-14 19:44:00,M-003,Ligne_B,91.74,4.53,636,7.0,1.10062893081761,5.99,2.01
2023-10-14 19:53:00,M-005,Ligne_C,82.3,4.31,606,24.0,3.9603960396039604,8.0,0.0
2023-10-14 23:17:00,M-002,Ligne_A,71.96,4.7,448,19.0,4.241071428571429,8.0,0.0
2023-10-15 00:07:00,M-005,Ligne_C,71.66,4.09,701,30.0,4.279600570613409,8.0,0.0
2023-10-15 00:09:00,M-003,Ligne_B,80.33,3.77,50,1.0,2.0,8.0,0.0
2023-10-15 03:16:00,M-003,Ligne_B,85.15,2.91,579,83.0,14.335060449050086,8.0,0.0
2023-10-15 04:05:00,M-002,Ligne_A,70.74,2.47,606,56.0,9.24092409240924,8.0,0.0
2023-10-15 05:29:00,M-004,Ligne_B,86.75,4.89,495,15.0,3.0303030303030303,8.0,0.0
2023-10-15 05:32:00,M-001,Ligne_A,59.99,4.12,322,4.0,1.2422360248447204,7.99,0.01
2023-10-15 06:45:00,M-004,Ligne_B,84.84,3.87,265,29.0,10.943396226415095,8.0,0.0
2023-10-15 08:54:00,M-001,Ligne_A,69.91999999999999,4.39,737,13.0,1.7639077340569878,8.0,0.0
2023-10-15 10:42:00,M-003,Ligne_B,87.63,4.86,582,7.0,1.202749140893471,8.0,0.0
2023-10-15 10:58:00,M-003,Ligne_B,88.04,4.4,586,14.0,2.3890784982935154,8.0,0.0
2023-10-15 12:15:00,M-005,Ligne_C,68.31,4.75,509,25.0,4.911591355599214,8.0,0.0
2023-10-15 13:25:00,M-005,Ligne_C,81.61,5.61,164,0.0,0.0,7.38,0.62
2023-10-15 13:51:00,M-004,Ligne_B,84.39,4.28,495,15.0,3.0303030303030303,8.0,0.0
2023-10-15 19:47:00,M-001,Ligne_A,70.08,4.78,598,29.0,4.849498327759197,6.55,1.45
2023-10-15 22:17:00,M-002,Ligne_A,68.86,4.84,751,25.0,3.3288948069241013,8.0,0.0
2023-10-15 22:56:00,M-002,Ligne_A,79.14,4.78,767,11.0,1.4341590612777053,7.85,0.15
2023-10-16 01:35:00,M-002,Ligne_A,69.79,4.1,506,23.0,4.545454545454546,8.0,0.0
2023-10-16 01:52:00,M-001,Ligne_A,66.45,5.84,292,8.0,2.73972602739726,8.0,0.0
2023-10-16 02:19:00,M-002,Ligne_A,79.7,3.83,433,8.0,1.8475750577367205,8.0,0.0
2023-10-16 03:03:00,M-003,Ligne_B,84.05,4.46,688,9.0,1.308139534883721,8.0,0.0
2023-10-16 04:36:00,M-003,Ligne_B,98.78,4.04,673,8.0,1.188707280832095,8.0,0.0
2023-10-16 06:37:00,M-002,Ligne_A,64.85,3.56,814,32.0,3.9312039312039313,8.0,0.0
2023-10-16 07:36:00,M-003,Ligne_B,87.12,3.87,330,7.0,2.1212121212121215,7.77,0.23
2023-10-16 08:03:00,M-004,Ligne_B,73.12,3.35,102,4.0,3.9215686274509802,7.69,0.31
2023-10-16 14:52:00,M-001,Ligne_A,68.18,5.29,389,17.0,4.370179948586118,8.0,0.0
2023-10-16 15:49:00,M-004,Ligne_B,97.59,3.82,507,5.0,0.9861932938856016,8.0,0.0
2023-10-16 17:13:00,M-002,Ligne_A,66.5,4.57,447,9.0,2.013422818791946,8.0,0.0
2023-10-16 19:27:00,M-002,Ligne_A,128.19,4.73,564,51.0,9.042553191489363,8.0,0.0
2023-10-16 19:44:00,M-001,Ligne_A,66.57,5.43,741,22.0,2.968960863697706,8.0,0.0
2023-10-16 21:41:00,M-004,Ligne_B,85.27,5.13,500,7.0,1.4000000000000001,7.68,0.32
2023-10-17 01:50:00,M-002,Ligne_A,69.79,4.8,316,11.0,3.481012658227848,8.0,0.0
2023-10-17 03:59:00,M-003,Ligne_B,78.54,4.44,374,13.0,3.4759358288770055,8.0,0.0
2023-10-17 05:12:00,M-002,Ligne_A,69.69,4.59,323,10.0,3.0959752321981426,8.0,0.0
2023-10-17 05:20:00,M-001,Ligne_A,71.02,5.04,469,16.0,3.411513859275053,8.0,0.0
2023-10-17 09:03:00,M-001,Ligne_A,69.91999999999999,5.11,562,9.0,1.601423487544484,8.0,0.0
2023-10-17 16:20:00,M-002,Ligne_A,76.2,5.18,280,12.0,4.285714285714286,8.0,0.0
2023-10-17 20:40:00,M-003,Ligne_B,86.71,5.96,423,15.0,3.546099290780142,7.81,0.19
2023-10-17 21:43:00,M-005,Ligne_C,79.79,3.53,558,11.0,1.971326164874552,8.0,0.0
2023-10-17 21:50:00,M-003,Ligne_B,94.33,4.06,768,30.0,3.90625,8.0,0.0
2023-10-17 21:55:00,M-001,Ligne_A,70.49,4.64,325,13.0,4.0,7.69,0.31
2023-10-17 22:57:00,M-001,Ligne_A,69.04,4.66,443,9.0,2.0316027088036117,7.97,0.03
2023-10-17 23:40:00,M-002,Ligne_A,69.81,5.24,646,29.0,4.489164086687306,8.0,0.0
2023-10-17 23:58:00,M-005,Ligne_C,78.07,3.93,599,17.0,2.8380634390651087,7.95,0.05
2023-10-18 01:11:00,M-003,Ligne_B,89.56,4.87,398,14.0,3.5175879396984926,8.0,0.0
2023-10-18 01:25:00,M-001,Ligne_A,75.99,4.57,611,21.0,3.436988543371522,7.45,0.55
2023-10-18 01:27:00,M-005,Ligne_C,92.84,4.65,619,20.0,3.231017770597738,8.0,0.0
2023-10-18 01:38:00,M-003,Ligne_B,86.5,5.43,658,32.0,4.86322188449848,8.0,0.0
2023-10-18 01:54:00,M-005,Ligne_C,84.1,3.89,598,25.0,4.1806020066889635,6.3,1.7
2023-10-18 01:59:00,M-005,Ligne_C,75.81,5.67,465,21.0,4.516129032258064,8.0,0.0
2023-10-18 04:12:00,M-005,Ligne_C,77.27,5.13,555,27.0,4.864864864864865,8.0,0.0
2023-10-18 05:23:00,M-003,Ligne_B,85.6,5.16,545,9.0,1.651376146788991,8.0,0.0
2023-10-18 10:57:00,M-003,Ligne_B,83.08,4.24,768,26.0,3.3854166666666665,8.0,0.0
2023-10-18 11:51:00,M-003,Ligne_B,73.89,4.86,466,21.0,4.506437768240343,8.0,0.0
2023-10-18 16:30:00,M-003,Ligne_B,85.15,4.45,652,76.0,11.65644171779141,7.79,0.21
2023-10-18 18:37:00,M-003,Ligne_B,93.82,4.3,265,9.0,3.3962264150943398,8.0,0.0
2023-10-18 20:31:00,M-005,Ligne_C,90.82,5.08,698,7.0,1.002865329512894,7.68,0.32
2023-10-18 20:51:00,M-004,Ligne_B,80.62,4.93,682,19.0,2.785923753665689,8.0,0.0
2023-10-18 22:20:00,M-005,Ligne_C,90.05,4.71,704,34.0,4.829545454545454,7.39,0.61
2023-10-18 23:17:00,M-002,Ligne_A,71.51,4.1,512,12.0,2.34375,7.58,0.42
2023-10-19 00:11:00,M-005,Ligne_C,84.8,5.61,423,67.0,15.839243498817968,7.82,0.18
2023-10-19 02:06:00,M-004,Ligne_B,95.82,4.54,361,11.0,3.0470914127423825,8.0,0.0
2023-10-19 03:25:00,M-005,Ligne_C,85.88,4.01,517,15.0,2.9013539651837523,8.0,0.0
2023-10-19 04:13:00,M-001,Ligne_A,71.22,4.2,335,11.0,3.2835820895522385,8.0,0.0
2023-10-19 04:59:00,M-002,Ligne_A,74.13,5.6,415,16.0,3.8554216867469884,7.92,0.08
2023-10-19 05:16:00,M-005,Ligne_C,96.86,4.25,453,20.0,4.415011037527594,8.0,0.0
2023-10-19 07:37:00,M-002,Ligne_A,69.07,3.25,524,9.0,1.717557251908397,8.0,0.0
