Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Heures_Fonctionnement,Heures_Arret
2023-10-27 01:44:00,M-001,Ligne_A,61.75,3.71,519,22.0,8.0,0.0
2023-10-27 03:09:00,M-004,Ligne_B,85.59,5.34,624,30.0,8.0,0.0
2023-10-27 04:36:00,M-002,Ligne_A,76.76,5.11,468,4.0,7.61,0.39
2023-10-27 07:10:00,M-004,Ligne_B,85.11,3.2,176,4.0,8.0,0.0
2023-10-27 09:29:00,M-004,Ligne_B,83.41,5.04,50,2.0,8.0,0.0
2023-10-27 12:29:00,M-005,Ligne_C,84.8,3.7,681,9.0,8.0,0.0
2023-10-27 13:40:00,M-005,Ligne_C,80.69,4.19,345,12.0,8.0,0.0
2023-10-27 13:57:00,M-004,Ligne_B,78.78,4.58,537,25.0,8.0,0.0
2023-10-27 14:24:00,M-001,Ligne_A,73.52,5.2,238,10.0,8.0,0.0
2023-10-27 15:03:00,M-005,Ligne_C,79.02,4.42,634,6.0,8.0,0.0
2023-10-27 15:59:00,M-003,Ligne_B,80.31,5.23,796,37.0,8.0,0.0
2023-10-27 17:45:00,M-003,Ligne_B,86.3,4.7,972,21.0,8.0,0.0
2023-10-27 18:46:00,M-001,Ligne_A,74.9,3.99,316,4.0,8.0,0.0
2023-10-27 21:32:00,M-001,Ligne_A,69.07,2.53,214,28.0,8.0,0.0
2023-10-27 22:01:00,M-005,Ligne_C,85.18,3.57,623,24.0,8.0,0.0
2023-10-27 22:34:00,M-001,Ligne_A,78.31,5.34,554,11.0,8.0,0.0
2023-10-27 23:24:00,M-002,Ligne_A,74.19,5.07,256,9.0,7.95,0.05
2023-10-28 00:30:00,M-002,Ligne_A,62.83,4.95,341,4.0,8.0,0.0
2023-10-28 02:00:00,M-003,Ligne_B,92.99,4.86,452,19.0,8.0,0.0
2023-10-28 03:21:00,M-005,Ligne_C,88.6,4.21,305,9.0,7.37,0.63
2023-10-28 04:48:00,M-004,Ligne_B,73.71,5.48,598,11.0,7.92,0.08
2023-10-28 05:49:00,M-001,Ligne_A,75.97,3.85,817,13.0,7.8,0.2
2023-10-28 06:33:00,M-001,Ligne_A,66.77,4.24,733,24.0,8.0,0.0
2023-10-28 06:52:00,M-003,Ligne_B,86.94,4.38,519,14.0,8.0,0.0
2023-10-28 07:15:00,M-001,Ligne_A,77.97,5.29,662,23.0,8.0,0.0
2023-10-28 16:28:00,M-004,Ligne_B,91.48,4.72,412,16.0,8.0,0.0
2023-10-28 19:05:00,M-005,Ligne_C,86.1,6.08,579,7.0,7.35,0.65
2023-10-28 20:52:00,M-001,Ligne_A,76.61,5.28,610,9.0,7.47,0.53
2023-10-28 21:06:00,M-001,Ligne_A,75.05,3.87,616,13.0,8.0,0.0
2023-10-28 23:29:00,M-001,Ligne_A,64.52,3.82,543,19.0,8.0,0.0
2023-10-28 23:42:00,M-004,Ligne_B,89.84,4.03,612,25.0,8.0,0.0
2023-10-28 23:46:00,M-003,Ligne_B,83.08,4.37,391,9.0,8.0,0.0
2023-10-29 00:20:00,M-005,Ligne_C,81.99,5.59,635,31.0,8.0,0.0
2023-10-29 01:31:00,M-003,Ligne_B,96.37,4.41,602,23.0,8.0,0.0
2023-10-29 07:35:00,M-004,Ligne_B,83.68,4.17,399,6.0,8.0,0.0
2023-10-29 08:51:00,M-001,Ligne_A,60.79,6.19,492,14.0,8.0,0.0
2023-10-29 09:10:00,M-001,Ligne_A,67.45,4.66,635,9.0,7.2,0.8
2023-10-29 13:03:00,M-003,Ligne_B,86.96,4.31,355,8.0,8.0,0.0
2023-10-29 13:19:00,M-002,Ligne_A,61.59,5.08,295,13.0,8.0,0.0
2023-10-29 16:05:00,M-005,Ligne_C,94.88,3.51,586,13.0,8.0,0.0
2023-10-29 16:10:00,M-001,Ligne_A,68.26,5.35,817,19.0,8.0,0.0
2023-10-29 16:38:00,M-002,Ligne_A,72.54,4.32,220,4.0,7.83,0.17
2023-10-29 16:38:00,M-005,Ligne_C,83.84,4.2,526,17.0,8.0,0.0
2023-10-29 17:33:00,M-002,Ligne_A,69.65,3.55,571,14.0,7.61,0.39
2023-10-29 17:47:00,M-002,Ligne_A,77.88,5.06,643,26.0,8.0,0.0
2023-10-29 21:30:00,M-002,Ligne_A,64.9,5.13,585,26.0,8.0,0.0
2023-10-29 22:22:00,M-003,Ligne_B,80.44,5.12,479,20.0,8.0,0.0
2023-10-29 23:54:00,M-001,Ligne_A,66.91,4.8,379,3.0,8.0,0.0
2023-10-29 23:58:00,M-004,Ligne_B,82.88,3.87,558,10.0,8.0,0.0
2023-10-30 00:06:00,M-004,Ligne_B,88.92,3.42,514,10.0,8.0,0.0
2023-10-30 00:45:00,M-003,Ligne_B,97.12,4.59,457,21.0,7.72,0.28
2023-10-30 03:47:00,M-002,Ligne_A,67.21,3.04,534,22.0,7.91,0.09
2023-10-30 04:58:00,M-001,Ligne_A,74.0,3.94,294,10.0,8.0,0.0
2023-10-30 05:41:00,M-001,Ligne_A,68.48,4.02,555,11.0,8.0,0.0
2023-10-30 06:48:00,M-005,Ligne_C,81.08,3.46,617,22.0,8.0,0.0
2023-10-30 06:58:00,M-001,Ligne_A,74.84,3.91,366,5.0,8.0,0.0
2023-10-30 08:03:00,M-004,Ligne_B,79.85,4.38,617,20.0,8.0,0.0
2023-10-30 10:55:00,M-002,Ligne_A,73.42,5.15,573,18.0,8.0,0.0
2023-10-30 12:15:00,M-001,Ligne_A,68.78,2.89,122,20.0,7.86,0.14
2023-10-30 15:49:00,M-005,Ligne_C,87.18,5.87,616,9.0,8.0,0.0
2023-10-30 15:51:00,M-001,Ligne_A,73.68,4.29,285,4.0,8.0,0.0
2023-10-30 16:32:00,M-003,Ligne_B,87.38,6.76,661,15.0,7.5,0.5
2023-10-30 23:09:00,M-005,Ligne_C,80.05,4.56,349,9.0,8.0,0.0
2023-10-30 23:39:00,M-003,Ligne_B,96.2,4.5,739,28.0,7.65,0.35
2023-10-30 23:58:00,M-005,Ligne_C,95.14,4.91,736,30.0,8.0,0.0
2023-10-31 03:03:00,M-002,Ligne_A,77.31,4.39,577,19.0,8.0,0.0
2023-10-31 04:01:00,M-002,Ligne_A,68.82,3.95,675,20.0,7.34,0.66
2023-10-31 04:16:00,M-003,Ligne_B,-99.9,4.48,443,20.0,8.0,0.0
2023-10-31 05:08:00,M-004,Ligne_B,97.23,4.04,212,7.0,8.0,0.0
2023-10-31 05:24:00,M-002,Ligne_A,59.09,5.18,375,6.0,8.0,0.0
2023-10-31 06:47:00,M-004,Ligne_B,96.52,3.62,571,22.0,8.0,0.0
2023-10-31 06:57:00,M-005,Ligne_C,88.77,3.8,451,8.0,8.0,0.0
2023-10-31 07:31:00,M-004,Ligne_B,236.86,4.92,638,80.0,8.0,0.0
2023-10-31 07:33:00,M-002,Ligne_A,76.77,4.1,418,4.0,8.0,0.0
2023-10-31 08:20:00,M-002,Ligne_A,66.49,4.29,658,30.0,8.0,0.0
2023-10-31 09:26:00,M-005,Ligne_C,74.69,4.11,601,9.0,8.0,0.0
2023-10-31 10:51:00,M-001,Ligne_A,63.43,4.66,448,20.0,7.85,0.15
2023-10-31 11:43:00,M-001,Ligne_A,75.56,4.59,127,5.0,8.0,0.0
2023-10-31 18:09:00,M-002,Ligne_A,71.05,5.34,428,20.0,7.53,0.47
2023-10-31 18:20:00,M-005,Ligne_C,75.38,4.29,721,22.0,8.0,0.0
2023-10-31 20:53:00,M-003,Ligne_B,97.14,4.01,503,14.0,8.0,0.0
2023-11-01 01:39:00,M-003,Ligne_B,93.31,3.68,423,20.0,8.0,0.0
2023-11-01 01:42:00,M-002,Ligne_A,75.04,4.01,637,30.0,8.0,0.0
2023-11-01 02:21:00,M-001,Ligne_A,73.38,5.15,537,8.0,8.0,0.0
2023-11-01 05:01:00,M-005,Ligne_C,94.06,4.98,639,26.0,8.0,0.0
2023-11-01 05:34:00,M-003,Ligne_B,78.83,4.09,636,23.0,8.0,0.0
2023-11-01 07:22:00,M-002,Ligne_A,75.37,3.8,851,22.0,8.0,0.0
2023-11-01 08:20:00,M-005,Ligne_C,78.78,4.21,443,5.0,8.0,0.0
2023-11-01 08:33:00,M-003,Ligne_B,92.34,4.78,751,12.0,8.0,0.0
2023-11-01 12:07:00,M-004,Ligne_B,82.9,3.78,384,9.0,8.0,0.0
2023-11-01 12:30:00,M-001,Ligne_A,66.76,3.53,607,8.0,8.0,0.0
2023-11-01 18:32:00,M-002,Ligne_A,77.4,4.2,834,39.0,7.83,0.17
2023-11-01 18:50:00,M-003,Ligne_B,91.61,5.24,534,15.0,7.43,0.57
2023-11-01 19:14:00,M-002,Ligne_A,69.19,4.15,403,13.0,7.81,0.19
2023-11-01 21:00:00,M-001,Ligne_A,58.26,4.5,469,4.0,8.0,0.0
2023-11-01 21:26:00,M-004,Ligne_B,100.68,3.73,777,64.0,8.0,0.0
2023-11-01 22:04:00,M-002,Ligne_A,66.55,3.94,483,5.0,8.0,0.0
2023-11-02 01:49:00,M-002,Ligne_A,73.52,3.49,553,16.0,8.0,0.0
2023-11-02 02:33:00,M-001,Ligne_A,75.92,4.1,432,16.0,8.0,0.0
2023-11-02 03:06:00,M-003,Ligne_B,71.38,5.61,452,16.0,8.0,0.0
2023-11-02 04:36:00,M-002,Ligne_A,70.58,2.4,510,58.0,8.0,0.0
2023-11-02 05:41:00,M-003,Ligne_B,86.41,5.22,494,11.0,8.0,0.0
2023-11-02 06:04:00,M-002,Ligne_A,69.39,5.22,557,27.0,8.0,0.0
2023-11-02 08:04:00,M-002,Ligne_A,65.61,4.42,351,6.0,8.0,0.0
2023-11-02 12:09:00,M-005,Ligne_C,81.33,4.77,392,12.0,8.0,0.0
2023-11-02 12:20:00,M-002,Ligne_A,66.92,4.53,662,8.0,8.0,0.0
2023-11-02 13:22:00,M-002,Ligne_A,76.89,4.74,588,19.0,8.0,0.0
2023-11-02 14:20:00,M-004,Ligne_B,79.73,3.2,539,12.0,8.0,0.0
2023-11-02 14:33:00,M-003,Ligne_B,86.23,5.2,486,23.0,8.0,0.0
2023-11-02 14:40:00,M-002,Ligne_A,64.73,5.35,464,9.0,7.58,0.42
2023-11-02 15:16:00,M-005,Ligne_C,100.7,4.32,426,44.0,8.0,0.0
2023-11-02 17:05:00,M-005,Ligne_C,83.14,4.53,517,13.0,5.79,2.21
2023-11-02 17:10:00,M-004,Ligne_B,84.42,3.54,426,16.0,8.0,0.0
2023-11-02 19:14:00,M-005,Ligne_C,86.13,5.39,695,22.0,7.83,0.17
2023-11-02 20:43:00,M-003,Ligne_B,75.85,5.91,566,8.0,7.89,0.11
2023-11-02 22:56:00,M-004,Ligne_B,79.24,4.92,656,23.0,8.0,0.0
2023-11-02 23:19:00,M-001,Ligne_A,60.94,3.36,664,,8.0,0.0
2023-11-02 23:35:00,M-001,Ligne_A,74.35,5.49,449,14.0,7.64,0.36
2023-11-03 01:56:00,M-001,Ligne_A,70.53,3.99,525,21.0,8.0,0.0
2023-11-03 01:57:00,M-003,Ligne_B,86.73,4.16,346,6.0,8.0,0.0
2023-11-03 08:44:00,M-005,Ligne_C,90.31,3.1,635,17.0,7.83,0.17
2023-11-03 08:53:00,M-003,Ligne_B,70.92,4.73,698,13.0,8.0,0.0
2023-11-03 10:19:00,M-004,Ligne_B,83.17,4.55,381,12.0,7.96,0.04
2023-11-03 10:55:00,M-001,Ligne_A,72.4,4.87,717,9.0,7.06,0.94
2023-11-03 15:37:00,M-005,Ligne_C,90.64,,498,9.0,8.0,0.0
2023-11-03 16:33:00,M-001,Ligne_A,71.57,3.89,630,24.0,7.09,0.91
2023-11-03 16:47:00,M-001,Ligne_A,66.48,5.21,270,8.0,8.0,0.0
2023-11-03 18:40:00,M-005,Ligne_C,72.85,4.36,312,9.0,8.0,0.0
2023-11-03 21:39:00,M-003,Ligne_B,94.26,4.6,264,,8.0,0.0
2023-11-03 21:52:00,M-003,Ligne_B,85.71,4.0,654,23.0,7.92,0.08
2023-11-03 22:11:00,M-004,Ligne_B,89.72,4.29,522,19.0,8.0,0.0
2023-11-03 22:47:00,M-004,Ligne_B,90.82,6.78,429,11.0,7.96,0.04
2023-11-03 23:23:00,M-005,Ligne_C,94.65,4.21,518,6.0,8.0,0.0
2023-11-04 00:14:00,M-002,Ligne_A,70.48,3.72,510,9.0,8.0,0.0
2023-11-04 02:41:00,M-003,Ligne_B,84.95,5.25,764,11.0,7.8,0.2
2023-11-04 03:49:00,M-002,Ligne_A,65.8,4.65,419,20.0,8.0,0.0
2023-11-04 10:21:00,M-003,Ligne_B,85.94,4.61,593,15.0,8.0,0.0
2023-11-04 12:42:00,M-004,Ligne_B,103.49,4.13,569,89.0,8.0,0.0
2023-11-04 13:05:00,M-005,Ligne_C,78.72,5.46,636,12.0,8.0,0.0
2023-11-04 17:00:00,M-003,Ligne_B,88.98,5.04,590,11.0,8.0,0.0
2023-11-04 19:28:00,M-001,Ligne_A,66.16,5.66,451,12.0,8.0,0.0
2023-11-04 23:38:00,M-002,Ligne_A,72.51,5.2,548,16.0,8.0,0.0
2023-11-05 01:55:00,M-002,Ligne_A,74.76,4.24,422,11.0,8.0,0.0
2023-11-05 03:02:00,M-004,Ligne_B,83.37,5.88,735,34.0,7.83,0.17
2023-11-05 06:37:00,M-001,Ligne_A,67.7,3.13,697,24.0,8.0,0.0
2023-11-05 06:49:00,M-002,Ligne_A,66.01,5.05,583,27.0,8.0,0.0
2023-11-05 09:21:00,M-005,Ligne_C,-99.9,4.47,605,18.0,8.0,0.0
2023-11-05 10:01:00,M-004,Ligne_B,78.49,4.42,701,28.0,8.0,0.0
2023-11-05 10:58:00,M-005,Ligne_C,86.0,4.71,586,14.0,8.0,0.0
2023-11-05 12:31:00,M-001,Ligne_A,79.05,4.4,433,12.0,8.0,0.0
2023-11-05 16:48:00,M-002,Ligne_A,67.23,4.11,895,17.0,8.0,0.0
2023-11-05 17:52:00,M-002,Ligne_A,71.29,5.2,528,15.0,8.0,0.0
2023-11-05 18:11:00,M-002,Ligne_A,82.58,3.95,227,8.0,8.0,0.0
2023-11-05 18:14:00,M-005,Ligne_C,79.57,3.88,385,19.0,8.0,0.0
2023-11-05 19:32:00,M-002,Ligne_A,71.91,5.15,560,25.0,7.72,0.28
2023-11-05 19:36:00,M-001,Ligne_A,69.4,4.87,510,25.0,8.0,0.0
2023-11-05 22:12:00,M-003,Ligne_B,93.24,4.36,358,5.0,8.0,0.0
2023-11-05 22:42:00,M-001,Ligne_A,62.72,4.99,330,10.0,8.0,0.0
2023-11-05 23:31:00,M-001,Ligne_A,67.46,3.37,450,20.0,8.0,0.0
2023-11-06 03:33:00,M-002,Ligne_A,75.21,5.53,319,15.0,8.0,0.0
2023-11-06 04:43:00,M-003,Ligne_B,96.11,3.73,343,11.0,8.0,0.0
2023-11-06 06:45:00,M-004,Ligne_B,78.64,4.47,557,26.0,6.77,1.23
2023-11-06 07:04:00,M-001,Ligne_A,-99.9,3.32,541,7.0,8.0,0.0
2023-11-06 08:01:00,M-002,Ligne_A,81.06,6.13,339,4.0,7.66,0.34
2023-11-06 10:53:00,M-005,Ligne_C,87.79,2.85,344,38.0,8.0,0.0
2023-11-06 15:45:00,M-003,Ligne_B,93.95,4.46,490,11.0,8.0,0.0
2023-11-06 17:13:00,M-004,Ligne_B,72.22,4.79,598,9.0,8.0,0.0
2023-11-06 22:13:00,M-001,Ligne_A,68.02,5.0,499,17.0,8.0,0.0
2023-11-06 22:18:00,M-001,Ligne_A,67.32,5.85,374,10.0,8.0,0.0
2023-11-07 00:34:00,M-004,Ligne_B,86.98,2.82,184,32.0,7.29,0.71
2023-11-07 02:09:00,M-003,Ligne_B,80.6,4.34,700,26.0,6.32,1.68
2023-11-07 02:53:00,M-001,Ligne_A,64.41,6.2,388,12.0,8.0,0.0
2023-11-07 03:27:00,M-002,Ligne_A,69.34,3.56,593,14.0,8.0,0.0
2023-11-07 04:20:00,M-002,Ligne_A,70.31,4.53,557,10.0,8.0,0.0
2023-11-07 04:48:00,M-005,Ligne_C,82.49,4.25,440,12.0,8.0,0.0
2023-11-07 06:29:00,M-001,Ligne_A,113.29,4.12,548,58.0,8.0,0.0
2023-11-07 11:26:00,M-003,Ligne_B,101.22,3.63,692,74.0,8.0,0.0
2023-11-07 12:30:00,M-004,Ligne_B,85.38,4.61,718,18.0,8.0,0.0
2023-11-07 13:13:00,M-003,Ligne_B,85.56,4.75,508,9.0,8.0,0.0
2023-11-07 15:04:00,M-001,Ligne_A,75.8,5.71,494,18.0,8.0,0.0
2023-11-07 18:39:00,M-001,Ligne_A,70.03,4.75,246,7.0,8.0,0.0
2023-11-07 19:47:00,M-004,Ligne_B,80.96,3.16,646,12.0,8.0,0.0
2023-11-07 23:31:00,M-004,Ligne_B,80.15,4.47,374,6.0,8.0,0.0
2023-11-08 00:07:00,M-004,Ligne_B,94.96,4.85,506,19.0,8.0,0.0
2023-11-08 03:57:00,M-005,Ligne_C,95.75,4.46,575,10.0,7.02,0.98
2023-11-08 06:04:00,M-002,Ligne_A,71.53,4.76,477,10.0,8.0,0.0
2023-11-08 06:51:00,M-001,Ligne_A,70.8,4.49,940,35.0,6.27,1.73
2023-11-08 15:02:00,M-004,Ligne_B,80.33,3.96,604,13.0,8.0,0.0
2023-11-08 15:33:00,M-004,Ligne_B,86.87,3.9,414,,8.0,0.0
2023-11-08 16:27:00,M-001,Ligne_A,66.26,5.07,221,5.0,8.0,0.0
2023-11-08 20:10:00,M-005,Ligne_C,83.57,3.99,633,14.0,8.0,0.0
2023-11-08 20:12:00,M-005,Ligne_C,83.56,5.53,417,16.0,8.0,0.0
2023-11-08 20:33:00,M-004,Ligne_B,82.11,5.56,505,10.0,8.0,0.0
2023-11-08 21:04:00,M-001,Ligne_A,76.64,3.69,391,6.0,8.0,0.0
2023-11-08 21:50:00,M-002,Ligne_A,75.76,4.73,386,6.0,8.0,0.0
2023-11-08 21:53:00,M-002,Ligne_A,70.06,4.35,488,10.0,7.97,0.03
2023-11-09 02:15:00,M-005,Ligne_C,79.52,3.79,616,27.0,7.76,0.24
2023-11-09 02:29:00,M-003,Ligne_B,77.42,4.22,624,11.0,8.0,0.0
2023-11-09 06:12:00,M-003,Ligne_B,92.19,3.22,716,13.0,8.0,0.0
2023-11-09 07:41:00,M-004,Ligne_B,77.23,3.7,697,19.0,8.0,0.0
2023-11-09 12:37:00,M-005,Ligne_C,97.98,4.96,595,23.0,7.87,0.13
2023-11-09 14:11:00,M-005,Ligne_C,81.55,3.54,474,14.0,8.0,0.0
2023-11-09 19:50:00,M-002,Ligne_A,68.73,3.54,738,13.0,8.0,0.0
2023-11-09 20:10:00,M-004,Ligne_B,80.38,4.07,647,17.0,8.0,0.0
2023-11-09 20:27:00,M-005,Ligne_C,89.19,5.54,362,8.0,8.0,0.0
2023-11-09 20:57:00,M-004,Ligne_B,74.18,3.14,644,25.0,7.57,0.43
2023-11-09 23:06:00,M-003,Ligne_B,81.91,3.84,421,12.0,8.0,0.0
2023-11-10 01:25:00,M-005,Ligne_C,75.67,5.81,506,8.0,8.0,0.0
2023-11-10 01:36:00,M-004,Ligne_B,83.91,4.85,658,27.0,8.0,0.0
2023-11-10 02:04:00,M-004,Ligne_B,77.0,5.61,397,18.0,8.0,0.0
2023-11-10 02:56:00,M-005,Ligne_C,88.57,4.99,673,33.0,8.0,0.0
2023-11-10 03:27:00,M-004,Ligne_B,90.28,3.93,482,13.0,8.0,0.0
2023-11-10 05:26:00,M-005,Ligne_C,84.64,4.41,245,,7.14,0.86
2023-11-10 07:32:00,M-004,Ligne_B,90.42,5.21,473,6.0,8.0,0.0
2023-11-10 07:40:00,M-005,Ligne_C,87.3,4.77,322,7.0,8.0,0.0
2023-11-10 08:11:00,M-001,Ligne_A,64.78,4.86,563,13.0,8.0,0.0
2023-11-10 09:20:00,M-002,Ligne_A,64.75,4.72,506,8.0,8.0,0.0
2023-11-10 10:10:00,M-001,Ligne_A,69.99,5.18,700,11.0,8.0,0.0
2023-11-10 10:34:00,M-003,Ligne_B,80.32,5.27,466,6.0,8.0,0.0
2023-11-10 15:55:00,M-001,Ligne_A,64.71,3.9,292,12.0,8.0,0.0
2023-11-10 17:36:00,M-002,Ligne_A,68.62,5.63,576,13.0,8.0,0.0
2023-11-10 18:25:00,M-003,Ligne_B,96.64,5.24,671,23.0,7.52,0.48
2023-11-10 19:17:00,M-005,Ligne_C,78.16,5.74,450,6.0,8.0,0.0
2023-11-10 20:33:00,M-003,Ligne_B,90.59,3.17,701,29.0,8.0,0.0
2023-11-10 20:43:00,M-001,Ligne_A,79.29,3.89,349,8.0,8.0,0.0
2023-11-10 21:28:00,M-005,Ligne_C,80.36,5.8,666,22.0,8.0,0.0
2023-11-10 22:43:00,M-003,Ligne_B,176.03,4.19,511,70.0,8.0,0.0
2023-11-11 06:51:00,M-001,Ligne_A,64.39,3.52,378,6.0,8.0,0.0
2023-11-11 09:23:00,M-004,Ligne_B,-99.9,5.95,611,24.0,7.99,0.01
2023-11-11 09:29:00,M-001,Ligne_A,65.2,5.21,464,14.0,7.79,0.21
2023-11-11 11:14:00,M-002,Ligne_A,65.79,3.85,462,5.0,8.0,0.0
2023-11-11 13:59:00,M-002,Ligne_A,67.51,5.04,235,6.0,8.0,0.0
2023-11-11 15:45:00,M-004,Ligne_B,78.12,3.74,450,5.0,8.0,0.0
2023-11-11 17:05:00,M-004,Ligne_B,84.24,4.75,734,30.0,8.0,0.0
2023-11-11 19:02:00,M-001,Ligne_A,72.83,4.72,534,15.0,8.0,0.0
2023-11-11 19:25:00,M-004,Ligne_B,87.17,4.56,206,6.0,8.0,0.0
2023-11-11 19:39:00,M-005,Ligne_C,76.57,4.84,414,14.0,7.86,0.14
2023-11-11 21:10:00,M-001,Ligne_A,80.24,3.37,452,20.0,8.0,0.0
2023-11-12 03:46:00,M-001,Ligne_A,62.28,4.45,514,9.0,8.0,0.0
2023-11-12 04:17:00,M-005,Ligne_C,83.27,4.52,540,11.0,7.46,0.54
2023-11-12 06:05:00,M-005,Ligne_C,90.67,4.04,664,8.0,8.0,0.0
2023-11-12 08:12:00,M-004,Ligne_B,87.34,5.52,377,13.0,8.0,0.0
2023-11-12 08:17:00,M-002,Ligne_A,67.34,3.59,604,14.0,8.0,0.0
2023-11-12 08:33:00,M-001,Ligne_A,62.76,3.7,401,10.0,7.89,0.11
2023-11-12 08:58:00,M-002,Ligne_A,69.29,5.16,301,10.0,8.0,0.0
2023-11-12 09:26:00,M-001,Ligne_A,67.0,4.23,792,9.0,8.0,0.0
2023-11-12 10:06:00,M-004,Ligne_B,98.78,3.54,211,2.0,7.7,0.3
2023-11-12 10:07:00,M-004,Ligne_B,81.25,5.28,531,9.0,8.0,0.0
2023-11-12 11:19:00,M-001,Ligne_A,72.76,3.99,385,9.0,8.0,0.0
2023-11-12 11:22:00,M-002,Ligne_A,66.95,5.27,458,15.0,8.0,0.0
2023-11-12 11:44:00,M-005,Ligne_C,91.1,2.59,463,59.0,8.0,0.0
2023-11-12 14:02:00,M-001,Ligne_A,64.49,4.97,497,13.0,8.0,0.0
2023-11-12 14:39:00,M-004,Ligne_B,69.21,4.96,316,9.0,8.0,0.0
2023-11-12 15:42:00,M-001,Ligne_A,67.71,3.17,433,7.0,8.0,0.0
2023-11-12 15:44:00,M-005,Ligne_C,85.63,2.92,509,67.0,8.0,0.0
2023-11-12 17:49:00,M-002,Ligne_A,73.24,4.53,488,19.0,8.0,0.0
2023-11-12 21:22:00,M-001,Ligne_A,76.44,5.17,535,8.0,8.0,0.0
2023-11-13 01:15:00,M-003,Ligne_B,81.97,4.87,474,14.0,8.0,0.0
2023-11-13 02:15:00,M-004,Ligne_B,79.92,4.47,398,6.0,8.0,0.0
2023-11-13 02:48:00,M-004,Ligne_B,86.47,5.2,373,6.0,8.0,0.0
2023-11-13 03:18:00,M-002,Ligne_A,69.52,4.16,539,12.0,8.0,0.0
2023-11-13 04:05:00,M-003,Ligne_B,82.1,3.79,596,16.0,8.0,0.0
2023-11-13 04:46:00,M-004,Ligne_B,82.57,3.16,611,18.0,8.0,0.0
2023-11-13 05:45:00,M-003,Ligne_B,90.37,4.39,538,10.0,8.0,0.0
2023-11-13 09:51:00,M-003,Ligne_B,95.71,5.65,518,12.0,8.0,0.0
2023-11-13 13:38:00,M-005,Ligne_C,81.39,5.11,591,18.0,8.0,0.0
2023-11-13 14:53:00,M-005,Ligne_C,79.15,5.16,578,12.0,8.0,0.0
2023-11-13 15:03:00,M-005,Ligne_C,84.72,,402,13.0,8.0,0.0
2023-11-13 17:36:00,M-002,Ligne_A,70.65,4.93,647,22.0,8.0,0.0
2023-11-13 20:03:00,M-004,Ligne_B,75.21,3.6,548,19.0,8.0,0.0
2023-11-13 20:28:00,M-005,Ligne_C,82.7,4.46,540,12.0,8.0,0.0
2023-11-13 22:34:00,M-003,Ligne_B,85.15,4.06,550,11.0,8.0,0.0
2023-11-13 23:27:00,M-002,Ligne_A,79.59,5.67,583,19.0,6.78,1.22
2023-11-14 02:30:00,M-003,Ligne_B,94.28,3.3,460,7.0,7.74,0.26
2023-11-14 10:47:00,M-002,Ligne_A,62.57,4.89,548,22.0,8.0,0.0
2023-11-14 11:51:00,M-004,Ligne_B,76.83,5.17,228,3.0,8.0,0.0
2023-11-14 12:09:00,M-002,Ligne_A,69.05,4.91,371,16.0,8.0,0.0
2023-11-14 12:51:00,M-002,Ligne_A,70.45,4.89,860,26.0,7.76,0.24
2023-11-14 14:11:00,M-003,Ligne_B,100.43,4.09,522,94.0,8.0,0.0
2023-11-14 16:12:00,M-004,Ligne_B,89.74,2.78,539,70.0,8.0,0.0
2023-11-14 17:57:00,M-001,Ligne_A,68.96,3.93,626,22.0,8.0,0.0
2023-11-14 19:06:00,M-003,Ligne_B,88.42,5.88,586,15.0,8.0,0.0
2023-11-14 19:30:00,M-004,Ligne_B,98.14,3.89,399,19.0,8.0,0.0
2023-11-14 21:08:00,M-004,Ligne_B,85.33,4.13,557,27.0,8.0,0.0
2023-11-15 07:02:00,M-001,Ligne_A,69.0,5.87,370,11.0,8.0,0.0
2023-11-15 08:00:00,M-005,Ligne_C,86.71,4.57,382,12.0,8.0,0.0
2023-11-15 13:04:00,M-005,Ligne_C,87.65,5.0,570,18.0,8.0,0.0
2023-11-15 13:55:00,M-002,Ligne_A,68.48,3.58,555,24.0,8.0,0.0
2023-11-15 14:04:00,M-002,Ligne_A,69.24,4.77,494,8.0,8.0,0.0
2023-11-15 14:20:00,M-002,Ligne_A,75.7,5.48,668,14.0,8.0,0.0
2023-11-15 15:12:00,M-004,Ligne_B,76.91,4.22,434,21.0,8.0,0.0
2023-11-15 17:32:00,M-001,Ligne_A,63.81,3.9,665,31.0,8.0,0.0
2023-11-15 18:06:00,M-002,Ligne_A,66.81,6.17,135,2.0,8.0,0.0
2023-11-15 19:06:00,M-004,Ligne_B,78.96,4.96,148,4.0,8.0,0.0
2023-11-15 19:43:00,M-004,Ligne_B,80.21,5.51,589,28.0,7.76,0.24
2023-11-15 20:22:00,M-002,Ligne_A,78.28,5.62,687,9.0,8.0,0.0
2023-11-16 00:18:00,M-005,Ligne_C,71.78,5.06,793,36.0,8.0,0.0
2023-11-16 03:55:00,M-003,Ligne_B,76.29,4.73,496,16.0,8.0,0.0
2023-11-16 09:22:00,M-005,Ligne_C,82.26,4.16,486,14.0,8.0,0.0
2023-11-16 10:23:00,M-004,Ligne_B,85.29,4.33,329,13.0,8.0,0.0
2023-11-16 10:55:00,M-005,Ligne_C,76.34,4.38,392,5.0,8.0,0.0
2023-11-16 11:02:00,M-005,Ligne_C,75.63,5.93,710,8.0,7.74,0.26
2023-11-16 12:37:00,M-003,Ligne_B,72.67,3.77,203,5.0,8.0,0.0
